"???? ??????,??? ???????????,""??????, ??."",?????,????? ????,??????,???????,????????,????????"
07/17/2041,MTLR ,71834,9022436121,98,219,80,330,386
07/18/2041,MTLR ,33253,9487638954,111,220,123,238,394
07/19/2041,MTLR ,60889,6969250351,113,289,83,223,251
07/20/2041,MTLR ,68762,3533853547,249,345,85,309,348
07/21/2041,MTLR ,66410,8346892503,185,338,95,215,106
07/22/2041,MTLR ,23720,2420139226,199,156,90,363,344
07/23/2041,MTLR ,73962,1537032711,246,186,70,329,180
07/24/2041,MTLR ,13449,8836686938,150,154,106,278,262
07/25/2041,MTLR ,85717,3920169146,169,94,116,255,323
07/26/2041,MTLR ,30971,5961752489,216,337,76,325,369
07/27/2041,MTLR ,57016,9544453055,191,163,100,196,365
07/28/2041,MTLR ,89562,1178058553,134,90,171,360,218
07/29/2041,MTLR ,22235,1009474807,241,216,123,307,363
07/30/2041,MTLR ,25799,4569893919,97,215,185,270,104
07/31/2041,MTLR ,16639,2613759171,171,207,176,235,363
08/01/2041,MTLR ,52230,8089749144,195,270,96,195,86
08/02/2041,MTLR ,83731,8428403215,220,264,66,384,114
08/03/2041,MTLR ,12603,2261482698,156,72,136,294,323
08/04/2041,MTLR ,22634,9328278044,113,136,112,386,148
08/05/2041,MTLR ,23688,9811842066,189,235,146,296,85
08/06/2041,MTLR ,51895,7181818036,155,146,131,399,173
08/07/2041,MTLR ,88741,6347862390,118,139,155,370,182
08/08/2041,MTLR ,88342,5513350698,215,324,132,234,340
08/09/2041,MTLR ,39003,5546290430,318,98,103,251,190
08/10/2041,MTLR ,48013,5056050737,213,253,147,360,287
08/11/2041,MTLR ,16159,7259911653,116,149,181,268,248
08/12/2041,MTLR ,88753,8383847376,283,80,70,306,384
08/13/2041,MTLR ,79005,6240870691,168,280,181,213,164
08/14/2041,MTLR ,22338,9201790688,328,129,170,233,250
08/15/2041,MTLR ,52011,7513567405,168,141,114,316,384
08/16/2041,MTLR ,41501,8947362955,317,88,129,273,334
08/17/2041,MTLR ,33554,1099240880,250,256,121,254,113
08/18/2041,MTLR ,97204,5253457190,120,224,92,398,139
08/19/2041,MTLR ,81657,7026903878,229,156,167,347,367
08/20/2041,MTLR ,45705,4281379944,311,269,84,376,369
08/21/2041,MTLR ,53605,1820337952,122,109,82,322,127
08/22/2041,MTLR ,43183,1025222809,160,153,130,235,366
08/23/2041,MTLR ,93859,9139530983,144,332,156,248,386
08/24/2041,MTLR ,16746,8464131700,335,322,77,372,153
08/25/2041,MTLR ,67703,3247211247,195,164,87,346,187
08/26/2041,MTLR ,43407,5144116223,289,115,135,392,92
08/27/2041,MTLR ,89889,2003221617,88,340,96,382,264
08/28/2041,MTLR ,54910,1706766834,284,221,79,378,136
08/29/2041,MTLR ,61513,5220800362,348,339,132,317,350
08/30/2041,MTLR ,75012,3916857500,184,167,65,274,329
08/31/2041,MTLR ,81598,1762806312,128,142,148,303,75
09/01/2041,MTLR ,57315,3598138993,264,101,121,391,270
09/02/2041,MTLR ,63359,1699376840,160,141,126,391,277
09/03/2041,MTLR ,58719,2970608991,204,287,139,258,383
09/04/2041,MTLR ,64510,5210605971,216,303,109,289,375
09/05/2041,MTLR ,70670,8849303591,339,274,62,285,369
09/06/2041,MTLR ,29954,3640944051,200,295,148,343,235
09/07/2041,MTLR ,92790,7639426984,316,262,96,339,144
09/08/2041,MTLR ,32630,2182941343,256,239,118,244,120
09/09/2041,MTLR ,66587,5237267979,97,297,111,338,118
09/10/2041,MTLR ,78892,6504434344,98,158,86,251,275
09/11/2041,MTLR ,45761,5930038681,295,295,158,271,376
09/12/2041,MTLR ,42114,6022244317,105,295,88,284,264
09/13/2041,MTLR ,25850,4371988669,220,237,183,202,393
09/14/2041,MTLR ,28995,4269212394,270,253,90,365,270
09/15/2041,MTLR ,91555,4200682826,79,124,176,363,235
09/16/2041,MTLR ,14097,6871253719,330,315,107,274,68
09/17/2041,MTLR ,94894,2049298055,321,185,130,310,341
09/18/2041,MTLR ,13893,8412658536,223,272,126,292,333
09/19/2041,MTLR ,14701,8398001293,319,301,183,375,321
09/20/2041,MTLR ,59434,6313025341,122,244,108,252,381
09/21/2041,MTLR ,99901,6918275201,282,328,167,388,87
09/22/2041,MTLR ,57457,7329916705,87,236,69,394,277
09/23/2041,MTLR ,45890,3813856151,246,210,159,321,139
09/24/2041,MTLR ,45603,5784580689,213,226,155,270,384
09/25/2041,MTLR ,34894,2259589929,172,343,122,381,350
09/26/2041,MTLR ,13286,5025847187,309,188,169,291,124
09/27/2041,MTLR ,23946,7845945211,317,222,124,283,361
09/28/2041,MTLR ,13913,8372814293,206,126,95,358,390
09/29/2041,MTLR ,37917,1153423020,153,258,167,358,129
09/30/2041,MTLR ,71151,3047612010,183,258,143,289,83
10/01/2041,MTLR ,97486,8818097426,341,108,75,372,239
10/02/2041,MTLR ,26121,2322116624,316,107,83,374,77
10/03/2041,MTLR ,42275,8193249838,349,296,138,314,175
10/04/2041,MTLR ,15283,1201412616,128,249,66,324,191
10/05/2041,MTLR ,57903,5209985799,170,226,77,251,187
10/06/2041,MTLR ,55087,3593503132,198,262,181,335,264
10/07/2041,MTLR ,48168,3789141933,86,209,90,192,365
10/08/2041,MTLR ,24690,8998454504,123,167,124,248,165
10/09/2041,MTLR ,48857,8012046580,110,157,146,232,318
10/10/2041,MTLR ,37530,2622598385,230,100,131,334,108
10/11/2041,MTLR ,42083,4995203067,345,130,148,276,111
10/12/2041,MTLR ,15874,7010960429,98,229,122,195,297
10/13/2041,MTLR ,59363,8884647310,256,229,69,363,140
10/14/2041,MTLR ,10721,5542526920,86,150,89,371,98
10/15/2041,MTLR ,88671,7047393360,150,161,148,293,223
10/16/2041,MTLR ,81530,9757177863,287,126,177,276,244
10/17/2041,MTLR ,76207,6480995891,180,129,104,370,268
10/18/2041,MTLR ,12573,6506740163,259,295,100,345,357
10/19/2041,MTLR ,67203,1708887839,87,303,85,221,101
10/20/2041,MTLR ,22037,3397615269,333,307,115,298,165
10/21/2041,MTLR ,78948,9393923561,96,317,80,205,315
10/22/2041,MTLR ,19448,2906317648,220,92,76,310,168
10/23/2041,MTLR ,77796,9173064491,298,274,140,328,344
10/24/2041,MTLR ,82894,2739673493,196,71,156,211,118
10/25/2041,MTLR ,17844,7374889239,178,194,183,390,294
10/26/2041,MTLR ,68685,9108958243,235,96,111,356,94
10/27/2041,MTLR ,46370,1895669082,187,270,155,204,225
10/28/2041,MTLR ,57944,7181979492,161,110,158,373,100
10/29/2041,MTLR ,51860,6783174956,150,218,113,326,267
10/30/2041,MTLR ,79222,2782788124,278,234,134,365,128
10/31/2041,MTLR ,15145,7750609685,100,281,180,246,186
11/01/2041,MTLR ,36438,8109950948,96,315,127,366,94
11/02/2041,MTLR ,50250,8446321188,304,183,60,379,350
11/03/2041,MTLR ,35027,3039022388,183,71,111,211,183
11/04/2041,MTLR ,99675,5949687921,213,178,165,371,207
11/05/2041,MTLR ,28372,2995843840,302,244,129,240,83
11/06/2041,MTLR ,79017,2705480927,223,229,77,296,80
11/07/2041,MTLR ,52368,5040032909,213,130,183,383,316
11/08/2041,MTLR ,47259,2502521001,283,109,162,314,343
11/09/2041,MTLR ,91277,1930815704,327,335,125,228,113
11/10/2041,MTLR ,40331,3308192338,269,184,108,281,290
11/11/2041,MTLR ,86207,1423762729,302,325,68,226,362
11/12/2041,MTLR ,52197,7154583117,311,297,183,367,284
11/13/2041,MTLR ,81743,1353478702,304,330,62,245,175
11/14/2041,MTLR ,80890,2578223785,274,186,154,212,188
11/15/2041,MTLR ,54206,7981221224,290,118,137,216,156
11/16/2041,MTLR ,28468,9905728013,328,75,86,349,114
11/17/2041,MTLR ,79218,8486452928,282,127,142,271,279
11/18/2041,MTLR ,73654,1040163634,82,204,74,338,206
11/19/2041,MTLR ,72086,5928609872,259,113,146,388,119
11/20/2041,MTLR ,89235,7248900782,152,195,89,397,257
11/21/2041,MTLR ,75722,1099126717,198,289,118,296,309
11/22/2041,MTLR ,57904,6425175659,77,342,151,349,174
11/23/2041,MTLR ,74129,5605989682,101,122,69,344,191
11/24/2041,MTLR ,74288,1954139149,76,247,73,211,146
11/25/2041,MTLR ,66861,4592395900,81,232,87,259,364
11/26/2041,MTLR ,91344,2976340183,116,206,98,396,139
11/27/2041,MTLR ,64416,8546765246,251,223,130,288,358
11/28/2041,MTLR ,87998,8572941739,192,72,94,211,385
11/29/2041,MTLR ,96398,5893473869,347,296,85,216,291
11/30/2041,MTLR ,71715,2979386788,164,95,127,299,114
12/01/2041,MTLR ,97671,9386382373,118,206,96,283,372
12/02/2041,MTLR ,95816,1826963848,148,286,93,286,358
12/03/2041,MTLR ,40261,4849888971,167,98,175,251,400
12/04/2041,MTLR ,86657,5879917701,84,113,162,369,138
12/05/2041,MTLR ,41462,1647385649,224,217,148,336,260
12/06/2041,MTLR ,35725,2273080992,154,289,145,244,209
12/07/2041,MTLR ,68399,7303722039,264,202,143,353,236
12/08/2041,MTLR ,66359,1226410299,326,103,178,351,320
12/09/2041,MTLR ,27481,5697235947,333,98,129,244,306
12/10/2041,MTLR ,78439,3967737522,157,258,110,281,327
12/11/2041,MTLR ,23477,3196049612,323,76,61,345,340
12/12/2041,MTLR ,63783,5490897216,97,231,72,370,380
12/13/2041,MTLR ,14179,8627633408,330,233,79,235,202
12/14/2041,MTLR ,88243,2584971276,108,102,170,257,259
12/15/2041,MTLR ,82841,9902595964,330,124,69,374,171
12/16/2041,MTLR ,53472,1548068302,260,171,88,260,354
12/17/2041,MTLR ,26894,4156520493,341,268,182,314,396
12/18/2041,MTLR ,63521,6497650802,77,226,157,335,72
12/19/2041,MTLR ,60229,8111201670,264,219,103,373,306
12/20/2041,MTLR ,62679,9858003331,122,169,169,389,130
12/21/2041,MTLR ,64996,8193692527,216,255,74,396,272
12/22/2041,MTLR ,98527,9943300915,217,258,146,302,122
12/23/2041,MTLR ,85004,6313473392,160,182,112,396,237
12/24/2041,MTLR ,25174,9828476086,259,208,164,293,141
12/25/2041,MTLR ,93294,9308304017,229,258,120,225,299
12/26/2041,MTLR ,70315,5468810763,271,191,128,273,131
12/27/2041,MTLR ,29938,2278998325,124,287,184,292,69
12/28/2041,MTLR ,65778,8872337049,139,122,61,357,145
12/29/2041,MTLR ,71708,7730822791,214,335,65,280,241
12/30/2041,MTLR ,61396,7013868988,248,347,151,263,395
12/31/2041,MTLR ,97742,7661640158,214,156,167,305,251
01/01/2042,MTLR ,16305,3043550682,211,110,84,349,386
01/02/2042,MTLR ,21967,7594771475,309,221,131,283,263
01/03/2042,MTLR ,98882,6944534907,85,90,156,364,110
01/04/2042,MTLR ,58927,5824303609,256,87,134,312,286
01/05/2042,MTLR ,90628,3037258396,292,128,172,202,172
01/06/2042,MTLR ,44886,1828523737,137,204,130,191,121
01/07/2042,MTLR ,35594,3226957448,228,183,76,221,117
01/08/2042,MTLR ,62754,1827482290,118,290,182,369,326
01/09/2042,MTLR ,88471,8504168095,242,128,149,212,355
01/10/2042,MTLR ,36855,4074544528,241,328,155,204,154
01/11/2042,MTLR ,10689,6108639027,167,88,148,236,308
01/12/2042,MTLR ,59315,5678014032,179,276,159,389,393
01/13/2042,MTLR ,49902,2959284847,96,108,66,304,376
01/14/2042,MTLR ,86793,3888988953,239,187,75,301,268
01/15/2042,MTLR ,35027,6078191447,229,302,134,270,356
01/16/2042,MTLR ,60651,7308387971,130,86,143,374,129
01/17/2042,MTLR ,65492,6091715401,213,180,148,383,366
01/18/2042,MTLR ,35094,6350987964,168,91,101,222,380
01/19/2042,MTLR ,70205,8161444968,239,289,122,308,219
01/20/2042,MTLR ,48782,3420247934,213,150,76,252,247
01/21/2042,MTLR ,17103,1466056229,260,311,141,222,265
01/22/2042,MTLR ,65010,1312250214,133,103,136,366,348
01/23/2042,MTLR ,72457,2429839426,73,265,101,330,182
01/24/2042,MTLR ,14504,5286392907,335,196,152,320,374
01/25/2042,MTLR ,36366,1582415848,259,235,149,362,308
01/26/2042,MTLR ,29551,1743713771,280,242,95,226,284
01/27/2042,MTLR ,19320,2249698408,164,317,138,367,86
01/28/2042,MTLR ,19426,5256412713,229,105,112,196,274
01/29/2042,MTLR ,36096,4359147944,193,221,149,359,240
01/30/2042,MTLR ,76639,3866555944,302,85,107,286,71
01/31/2042,MTLR ,24432,4835174198,318,225,73,232,249
02/01/2042,MTLR ,76356,8496990229,113,289,169,206,257
02/02/2042,MTLR ,46518,1555714553,124,145,178,315,162
02/03/2042,MTLR ,47683,4897166922,245,96,81,359,196
02/04/2042,MTLR ,59425,6674993283,212,220,71,323,350
02/05/2042,MTLR ,50609,1197245972,275,330,179,191,158
02/06/2042,MTLR ,60788,7659383306,314,348,87,290,114
02/07/2042,MTLR ,88635,1066927704,124,290,67,305,273
02/08/2042,MTLR ,14770,9312454904,247,303,130,200,65
02/09/2042,MTLR ,58530,1714827550,192,125,64,205,301
02/10/2042,MTLR ,30250,3921534720,82,162,117,242,228
02/11/2042,MTLR ,61662,2903267973,262,95,112,229,225
02/12/2042,MTLR ,50065,3467210552,239,267,100,330,125
02/13/2042,MTLR ,76768,3114168751,97,323,92,354,381
02/14/2042,MTLR ,75435,2782088778,304,252,115,385,182
02/15/2042,MTLR ,39654,1872697420,311,214,167,207,225
02/16/2042,MTLR ,90090,2581105520,147,342,62,241,64
02/17/2042,MTLR ,14501,7684377879,263,254,183,302,236
02/18/2042,MTLR ,67065,7957663265,100,109,153,196,353
02/19/2042,MTLR ,43438,6987932606,212,84,88,376,188
02/20/2042,MTLR ,31504,8310933025,136,102,108,377,128
02/21/2042,MTLR ,86170,9803477852,127,348,96,256,347
02/22/2042,MTLR ,66186,5072379692,172,175,98,214,309
02/23/2042,MTLR ,84291,8237290210,168,253,104,321,209
02/24/2042,MTLR ,59251,8259216619,275,331,181,346,101
02/25/2042,MTLR ,64989,2636501296,154,315,152,314,235
02/26/2042,MTLR ,79245,2495633544,70,301,73,250,382
02/27/2042,MTLR ,53091,7605569505,217,123,94,319,176
02/28/2042,MTLR ,82859,4278241567,71,332,127,324,206
03/01/2042,MTLR ,13937,8989982767,133,92,68,281,264
03/02/2042,MTLR ,25853,3062529679,115,189,170,208,212
03/03/2042,MTLR ,21998,2472152628,121,220,141,264,339
03/04/2042,MTLR ,31260,7424967054,210,201,153,325,148
03/05/2042,MTLR ,81232,8458055848,326,126,182,382,156
03/06/2042,MTLR ,81439,7100658053,117,322,106,313,167
03/07/2042,MTLR ,41872,2985310861,342,84,98,259,287
03/08/2042,MTLR ,14539,4866960435,289,133,73,262,276
03/09/2042,MTLR ,31812,5147636315,225,195,80,312,230
03/10/2042,MTLR ,63883,8902660476,95,125,75,318,384
03/11/2042,MTLR ,97479,5258761744,107,350,179,221,88
03/12/2042,MTLR ,79781,5326187731,221,171,107,291,180
03/13/2042,MTLR ,44301,6723721003,106,313,147,260,216
03/14/2042,MTLR ,47169,5330116698,252,182,182,230,120
03/15/2042,MTLR ,61445,5660945788,249,89,78,191,303
03/16/2042,MTLR ,86443,3495146589,160,221,176,292,111
03/17/2042,MTLR ,28980,2248351025,117,221,91,383,391
03/18/2042,MTLR ,76751,1957638507,271,249,60,205,193
03/19/2042,MTLR ,87422,4171655429,112,263,103,233,255
03/20/2042,MTLR ,88735,1324679712,211,321,82,206,234
03/21/2042,MTLR ,60693,5571134691,269,229,62,239,234
03/22/2042,MTLR ,38090,7814504304,234,129,175,215,150
03/23/2042,MTLR ,72302,9188033139,139,123,142,254,213
03/24/2042,MTLR ,36125,2381250394,304,132,176,245,183
03/25/2042,MTLR ,92025,7655606966,129,344,90,347,169
03/26/2042,MTLR ,10502,4773095730,325,130,117,319,212
03/27/2042,MTLR ,95263,5987330825,141,255,86,275,63
03/28/2042,MTLR ,36811,1046692846,317,122,179,354,335
03/29/2042,MTLR ,39112,5892454871,321,75,177,263,199
03/30/2042,MTLR ,97998,1856204264,242,148,173,354,240
03/31/2042,MTLR ,66320,6573741343,267,258,170,281,387
04/01/2042,MTLR ,23729,6131077448,315,219,103,390,238
04/02/2042,MTLR ,67023,8900819779,132,311,76,330,181
04/03/2042,MTLR ,78582,3753463601,255,175,119,299,143
04/04/2042,MTLR ,43399,7226673991,179,98,122,357,253
04/05/2042,MTLR ,52122,7107972467,73,116,146,235,202
04/06/2042,MTLR ,14170,6684124515,96,289,106,361,315
04/07/2042,MTLR ,26897,2081569280,328,289,134,360,97
04/08/2042,MTLR ,22876,5622634605,316,178,132,344,322
04/09/2042,MTLR ,69494,3000808020,320,236,110,267,375
04/10/2042,MTLR ,42641,8976597926,332,161,72,328,270
04/11/2042,MTLR ,62195,2514953686,174,151,172,256,232
04/12/2042,MTLR ,59038,1766191434,197,161,81,212,235
04/13/2042,MTLR ,65828,2382141695,290,79,89,309,151
04/14/2042,MTLR ,81680,8573057354,170,110,159,323,142
04/15/2042,MTLR ,85115,1855175894,229,93,162,288,231
04/16/2042,MTLR ,50132,1565752689,181,273,70,306,109
04/17/2042,MTLR ,71669,9353051391,80,204,88,251,212
04/18/2042,MTLR ,29682,2166079424,151,125,179,383,210
04/19/2042,MTLR ,25122,5371376105,169,141,138,338,64
04/20/2042,MTLR ,63640,9499400941,161,134,87,377,110
04/21/2042,MTLR ,80639,6615027502,226,158,178,197,228
04/22/2042,MTLR ,60393,2978130643,216,143,92,280,259
04/23/2042,MTLR ,53389,5511212243,124,327,105,215,230
04/24/2042,MTLR ,75551,4667737484,151,277,97,355,237
04/25/2042,MTLR ,49508,5711205007,292,170,73,389,384
04/26/2042,MTLR ,30999,6729225329,134,121,170,241,396
04/27/2042,MTLR ,66041,4356669101,171,95,92,303,214
04/28/2042,MTLR ,28293,5368467272,328,133,155,213,279
04/29/2042,MTLR ,71986,2721377550,120,243,96,283,269
04/30/2042,MTLR ,61766,8792639402,93,315,122,235,232
05/01/2042,MTLR ,28137,6360571617,108,144,72,227,298
05/02/2042,MTLR ,74402,4739480320,232,293,161,381,189
05/03/2042,MTLR ,58996,2587088615,348,220,64,201,72
05/04/2042,MTLR ,97053,6649694110,123,137,80,363,396
05/05/2042,MTLR ,85259,6967807555,145,146,83,260,358
05/06/2042,MTLR ,85004,7336280167,315,172,96,310,365
05/07/2042,MTLR ,19560,2032326537,184,133,117,298,250
05/08/2042,MTLR ,89062,3391692362,186,221,170,342,90
05/09/2042,MTLR ,12567,6124106745,170,350,93,345,381
05/10/2042,MTLR ,20691,9882972212,270,118,157,197,328
05/11/2042,MTLR ,67424,2131366672,85,114,67,337,295
05/12/2042,MTLR ,98465,5791142936,99,214,100,200,105
05/13/2042,MTLR ,22711,7126759150,174,75,174,302,150
05/14/2042,MTLR ,12926,2198876589,178,278,144,270,94
05/15/2042,MTLR ,60371,7143920962,337,340,70,231,396
05/16/2042,MTLR ,82961,8417607585,243,127,139,257,219
05/17/2042,MTLR ,60522,6191006899,109,218,76,374,308
05/18/2042,MTLR ,14314,9622746608,318,147,81,313,329
05/19/2042,MTLR ,94915,3748814278,133,285,182,224,171
05/20/2042,MTLR ,17421,5816058883,249,216,85,226,90
05/21/2042,MTLR ,32685,3213686641,194,127,101,345,306
05/22/2042,MTLR ,81114,8867102342,153,174,152,295,394
05/23/2042,MTLR ,27910,9854876049,292,327,157,352,179
05/24/2042,MTLR ,17639,8731533419,228,224,96,312,388
05/25/2042,MTLR ,86637,3577105258,115,100,115,333,361
05/26/2042,MTLR ,93482,6405540588,248,219,180,253,105
05/27/2042,MTLR ,48790,1909615040,259,299,86,315,398
05/28/2042,MTLR ,12599,8369795318,283,274,183,302,366
05/29/2042,MTLR ,77866,8096043775,117,73,168,245,133
05/30/2042,MTLR ,73140,2667015348,220,307,136,228,271
05/31/2042,MTLR ,56627,4801688691,101,230,102,247,198
06/01/2042,MTLR ,44437,1458192631,263,214,155,216,338
06/02/2042,MTLR ,35732,8576218640,216,114,125,290,145
06/03/2042,MTLR ,73530,7693124076,190,217,103,383,154
06/04/2042,MTLR ,94342,7305815141,222,197,122,370,268
06/05/2042,MTLR ,50359,6978141108,93,136,60,289,348
06/06/2042,MTLR ,63702,3874571899,199,201,132,239,143
06/07/2042,MTLR ,63624,9135493777,148,295,135,239,200
06/08/2042,MTLR ,92488,8511324982,204,189,81,386,186
06/09/2042,MTLR ,10248,4357872824,268,276,97,270,195
06/10/2042,MTLR ,92456,1518627773,248,87,88,328,377
06/11/2042,MTLR ,66571,1770642101,139,260,130,330,365
06/12/2042,MTLR ,67919,5127860175,170,245,183,378,337
06/13/2042,MTLR ,68936,5039456651,143,227,68,384,168
06/14/2042,MTLR ,12963,4678280935,105,197,88,265,190
06/15/2042,MTLR ,35952,1426912729,193,140,118,281,77
06/16/2042,MTLR ,89406,2535316783,173,102,69,267,237
06/17/2042,MTLR ,75547,7927654023,156,192,153,271,175
06/18/2042,MTLR ,15650,1923092513,219,108,72,229,164
06/19/2042,MTLR ,15461,6849220767,115,152,87,221,201
06/20/2042,MTLR ,59219,1238217087,287,119,72,257,380
06/21/2042,MTLR ,89037,2422169146,337,286,88,270,82
06/22/2042,MTLR ,42756,4360560019,170,317,130,338,228
06/23/2042,MTLR ,36386,9322098547,317,136,114,295,169
06/24/2042,MTLR ,55491,2417809638,268,332,141,296,372
06/25/2042,MTLR ,34385,6538636787,237,183,136,280,279
06/26/2042,MTLR ,63210,2051173340,223,181,99,360,284
06/27/2042,MTLR ,16994,1640933217,192,316,143,360,268
06/28/2042,MTLR ,19946,3672558736,277,180,178,280,279
06/29/2042,MTLR ,72438,6428267277,290,73,148,336,231
06/30/2042,MTLR ,46024,4198887489,274,106,155,341,289
07/01/2042,MTLR ,10403,1956724936,312,80,84,383,252
07/02/2042,MTLR ,29732,6617726754,118,124,61,383,213
07/03/2042,MTLR ,24530,6386933307,334,255,81,257,279
07/04/2042,MTLR ,63204,4903673433,76,91,104,307,196
07/05/2042,MTLR ,81879,5153743987,189,143,165,399,194
07/06/2042,MTLR ,19110,8890122181,338,225,119,234,289
07/07/2042,MTLR ,42768,9394730916,207,234,92,366,162
07/08/2042,MTLR ,19598,6676519384,287,86,122,298,177
07/09/2042,MTLR ,68112,9007209108,221,212,142,358,242
07/10/2042,MTLR ,93533,1891316378,313,212,104,317,245
07/11/2042,MTLR ,48367,4518614991,205,350,86,377,364
07/12/2042,MTLR ,21762,9666214595,79,316,99,344,118
07/13/2042,MTLR ,26983,6566150172,99,129,133,345,227
07/14/2042,MTLR ,52277,7011784409,295,264,106,397,194
07/15/2042,MTLR ,10349,1116513374,222,129,162,400,343
07/16/2042,MTLR ,96623,3749727696,256,141,61,191,384
07/17/2042,MTLR ,92367,5768672367,182,258,112,235,396
07/18/2042,MTLR ,53348,4980677350,154,233,140,222,94
07/19/2042,MTLR ,98630,7657054368,299,205,97,199,222
07/20/2042,MTLR ,56614,2263452515,178,298,89,347,168
07/21/2042,MTLR ,84664,7871078100,305,307,82,398,179
07/22/2042,MTLR ,89283,2705618399,328,205,181,389,284
07/23/2042,MTLR ,30774,1260905226,311,237,98,279,168
07/24/2042,MTLR ,35983,8371838743,269,123,182,233,186
07/25/2042,MTLR ,68849,2936191284,284,81,83,352,294
07/26/2042,MTLR ,82383,7003062966,219,86,90,300,323
07/27/2042,MTLR ,58431,7010046992,275,341,118,190,270
07/28/2042,MTLR ,57078,1862072444,333,101,184,242,173
07/29/2042,MTLR ,34408,9751195413,322,130,110,269,100
07/30/2042,MTLR ,51680,2819924422,115,152,179,330,316
